habid,hid,nombre_habitacion,precio
618,4,Ing. Octavio Hernádez,58928.77
619,4,Dr. Carolina Garza,147176.88
620,4,Lic. Rosario Rosado,91237.86
621,4,Modesto Fernando Vargas,141055.62
622,4,Sessa Magaña,37491.36
623,4,Natalia Arce,24363.48
624,4,Cynthia Diego de la Crúz,111930.59
625,4,Irene de la Crúz,125673.46
626,4,Lorena Trinidad Suárez Matos,116957.77
627,4,Bruno Franco Paz,80619.77
628,4,Teodoro Rubio,36201.8
629,4,Ing. Uriel Muñoz,60063.22
630,4,Rebeca Raúl Espinoza Olvera,149377.34
631,4,Mtro. Georgina Partida,68148.59
632,4,Bernardo Eugenio Saavedra Bravo,26522.87
633,4,Lic. Jaqueline Estévez,71361.66
634,4,Asunción Garica,85711.4
635,4,Luis Cortez Salcido,130553.46
636,4,Mtro. Hernán Valencia,57035.83
637,4,Ivonne Segovia,3612.7
638,4,María Santacruz,85794.54
639,4,Maximiliano Páez,60908.17
640,4,Sandra Barbara Castellanos,74454.94
641,4,Rodolfo Carlos Barrientos,61293.71
642,4,Bernabé Ángela Garrido,109564.15
643,4,Mtro. Magdalena Peralta,31299.89
644,4,Marisol Ofelia Pedroza Cisneros,100744.64
645,4,Juan Sandra Camacho Ballesteros,63814.88
646,4,Dr. Rocío Ulibarri,51796.53
647,4,Mauricio Francisco Javier Becerra Urbina,69193.53
648,4,Ing. Jacinto Amaya,141660.33
649,4,Sr(a). Anel Niño,59366.72
650,4,Ing. Patricia Romo,118300.47
651,4,Mtro. Iván Jimínez,142356.94
652,4,Citlali Bernardo Berríos Valencia,143893.68
653,4,Violeta Ramón de la Crúz Rodrígez,134588.62
654,4,Paulina Villarreal Alcántar,145497.62
655,4,Anabel Abelardo Véliz Navarro,149499.87
656,4,Elvia Mora Romo,71663.23
657,4,Eloy Vaca,121685.18
658,4,Amanda Joaquín Ruiz,62459.15
659,4,Mayte Olivárez Elizondo,86930.88
660,4,Ing. Carla Casárez,121014.82
661,4,Miguel Ángel Urrutia Castellanos,35424.04
662,4,Sr(a). Leticia Ballesteros,124015.99
663,4,Mtro. Wendolin Esparza,102502.04
664,4,Dr. Santiago Niño,105431.5
665,4,Dr. Eugenia Salas,66440.58
666,4,Dulce Luis Manuel Arevalo,73152.66
667,4,Francisco Jonás Verduzco Orozco,61621.49
668,4,Ariadna Jorge Luis Lozano,90871.5
669,4,Rodrigo Osorio Sevilla,74768.02
670,4,Lic. Juana Rangel,86303.83
671,4,Ana Luisa Barbara Henríquez,54027.89
672,4,Augusto Elsa Corral Guzmán,113111.42
673,4,Ing. Adalberto Aguilar,36994.72
674,4,Andrea Ricardo Negrete,122228.97
675,4,Sr(a). Indira Mota,101178.94
676,4,Micaela Manuel Lara,46581.17
677,4,Marcos Santacruz Covarrubias,20947.21
678,4,Víctor Josefina Carrillo,141437.86
679,4,Maximiliano Muñoz,116774.88
680,4,Jerónimo Saldaña,73918.73
681,4,María Luisa Ramírez Verdugo,28926.21
682,4,Javier Miguel Longoria,10173.56
683,4,Paola Adela Nieto Ferrer,31536.34
684,4,Adriana Cristina Prieto García,98267.75
685,4,Porfirio Amanda Cano Ponce,109708.43
686,4,Lic. Esparta Lerma,6403.82
687,4,Gabriel Reynaldo Ledesma Núñez,77364.5
688,4,Gabriela Liliana Madrid Arenas,96841.07
689,4,Lic. José María Vigil,3521.59
690,4,Gilberto Manuel Jaime,79403.52
691,4,Débora Alejandro,11197.98
692,4,María Luisa Concepción Negrete Viera,30947.91
693,4,Dr. Emilia Jaime,82745.67
694,4,Sr(a). Adán Hinojosa,111546.32
695,4,Fidel Sotelo,41726.27
696,4,Débora José Eduardo Reséndez,53447.95
697,4,Sessa Itzel Alarcón Bustos,18533.78
698,4,Isabel Saiz,129575.24
699,4,María Cristina Limón Marín,138659.33
700,4,Patricia Guerra,76912.08
701,4,Alvaro Fidel Barrientos Bermúdez,111837.45
702,4,Vanesa Magdalena Barajas Nieves,8553.9
703,4,Benjamín Rebeca Echeverría Montero,71824.19
704,4,Lorena Hernández,87133.16
705,4,José Eduardo Serrato,35366.45
706,4,Lic. David Quiroz,24457.23
707,4,Marisol Puga,25266.46
708,4,Mauro Sánchez,57655.39
709,4,Víctor Juan Carlos Urrutia Vera,127640.51
710,4,Mateo Abrego,73008.24
711,4,Ricardo Elvia Salcido,70366.49
712,4,Mtro. Esteban Quintana,99554.85
713,4,Dr. María Teresa Nieto,82046.49
714,4,Elisa Meléndez,138307.23
715,4,Lic. Cristal Segura,2913.46
716,4,Úrsula Elvira Cadena,46096.29
717,4,Gerardo Uriel Meléndez Cedillo,29691.11
718,4,Pablo Josefina Zamudio Casárez,37061.87
719,4,Sr(a). Soledad González,79311.72
720,4,Ofelia Juan Escalante,63028.26
721,4,Lic. Rocío Tamez,20044.6
722,4,Aida Linda Cardona Mendoza,53220.62
723,4,Raquel Darío Farías Cardona,107121.68
724,4,Renato Bonilla Olivera,86955.7
725,4,Oswaldo Guillermo Granados,48366.13
726,4,Ing. Julio César Ulibarri,41180.49
727,4,Dr. Victoria Colunga,122511.37
728,4,Jonás Elena Vázquez,148591.34
729,4,Porfirio Óliver Urrutia,90147.37
730,4,Paola Rojas Laboy,8251.03
731,4,Verónica Tirado Vigil,4804.18
732,4,Abraham Quiroz Monroy,85232.37
733,4,Natalia Lucio Montero,79654.32
734,4,Clara Tomás Lucio,105964.68
735,4,Arturo Josefina Rascón Tirado,133537.4
736,4,Adán Nancy Palomo Arroyo,47455.68
737,4,Soledad Fonseca Puente,47226.62
738,4,José Garibay,108420.47
739,4,Zoé Araceli Chávez Bonilla,8533.45
740,4,Modesto Perea,62763.97
741,4,Dr. Adela Covarrubias,14783.45
742,4,Lic. Zeferino Valladares,33881.74
743,4,Hernán Palomo,98982.79
744,4,Raúl María Luisa Luna Arredondo,136420.52
745,4,Helena Frida Rubio,113706.32
746,4,Julio Diego Menéndez,62112.81
747,4,Ing. Noemí Heredia,57606.86
748,4,Jacobo Ramos Ruelas,122655.8
749,4,Mtro. Ignacio Segovia,103588.33
750,5,Adriana Olmos Ibarra,5902.27
751,5,Virginia Eloisa Nazario Moya,78065.72
752,5,Emilia Abelardo Barajas,131874.45
753,5,José José Eduardo Ballesteros,59443.1
754,5,Felipe Godoy Caballero,43305.03
755,5,Rufino Arcelia Orellana,78204.01
756,5,Mtro. René Aragón,66164.16
757,5,Norma Eugenia Valencia Longoria,49923.15
758,5,Mtro. Rubén Calderón,77218.24
759,5,Leonel Ernesto Vaca,121384.01
760,5,Diana Armando Beltrán Villarreal,66714.87
761,5,Sr(a). Pilar Bahena,122071.45
762,5,Esther Centeno,104889.31
763,5,Florencia Brito Gamez,21042.35
764,5,Mayte Olivia Pelayo,28367.89
765,5,Mtro. Augusto Meza,60350.05
766,5,Sr(a). Bruno Cantú,32919.12
767,5,Isaac Villareal,100792.59
768,5,Dulce Benjamín Matías Galindo,48098.03
769,5,Lic. Salvador de la Rosa,78430.12
770,5,Aurora Estévez Montoya,24887.85
771,5,Estela Carrasco,99072.63
772,5,Gregorio Gloria Esparza Arevalo,5918.78
773,5,Rafaél Nayeli Lerma Cotto,121898.23
774,5,Rafaél Horacio Vaca Gamez,11309.03
775,5,Andrea Orellana Naranjo,58020.46
776,5,Ruby Óscar Pulido,147980.25
777,5,Samuel Marín Casares,60011.98
778,5,Lic. Omar Farías,24255.28
779,5,Antonia Carrión,67584.94
780,5,Lic. Luis Manuel Rivero,8938.58
781,5,Lorenzo Griego,87813.94
782,5,Elena Isaac Brito Holguín,2094.66
783,5,Jonás Teresa Alfaro Lozada,75641.28
784,5,Adán Pedraza González,111319.33
785,5,Alejandro Martha Córdova,72485.7
786,5,Marisol de la O,114277.29
787,5,Lic. Juana Fajardo,53807.54
788,5,Dr. Georgina Calderón,84454.04
789,5,Rosario Rincón,98898.28
790,5,Mtro. Sofía Dávila,80282.69
791,5,Aldo Orellana,111150.63
792,5,Isabel Casárez Carreón,58508.27
793,5,Cristina Joaquín Trejo,7179.86
794,5,Margarita Barajas,67484.58
795,5,Zacarías Yolanda Nazario Urrutia,139262.01
796,5,Sara Vélez,82798.34
797,5,Abelardo Alma Mercado,26702.59
798,5,Luis Miguel Isabela Santana Roldán,108951.1
799,5,Dr. Diego Pabón,47221.04
800,5,Timoteo Ocampo,11300.53
801,5,Andrés Germán Montez Olvera,18979.14
802,5,Araceli Gustavo Rodríguez Garrido,58361.79
803,5,Guadalupe Leonor Vargas,54676.43
804,5,Ing. Ángela Delgadillo,66115.58
805,5,María Bañuelos Arredondo,77805.64
806,5,Horacio Marisol Acosta Serna,73416.36
807,5,Zeferino Santiago Valdivia,45079.73
808,5,Sr(a). Estela Villalobos,23220.74
809,5,Emilio Julia Quiroz,108070.24
810,5,Georgina Pedroza,117972.79
811,5,Vanesa Andrés Espinosa,146674.29
812,5,Gabriel María Luisa Sosa,104561.64
813,5,Ariadna Julio Alcaraz,68155.12
814,5,María Cristina Alcántar,114663.47
815,5,Cristian Flórez León,148208.59
816,5,Rocío Arguello,14857.54
817,5,Sessa Cynthia Gaona Rosales,39577.07
818,5,Sofía Domínguez,91989.83
819,5,Sr(a). Zacarías Granado,104364.88
820,5,Esparta Concepción,44618.71
821,5,Lic. Bruno Romero,17713.63
822,5,Ana Luisa Isabela Quiñones,77837.32
823,5,Gloria Yolanda Vásquez,78259.73
824,5,Liliana Menéndez,2292.06
825,5,Julio César Elias Granados,110270.38
826,5,Amalia Lerma,82315.1
827,5,José Socorro Rael Zarate,132011.2
828,5,Gerónimo Silvia Menchaca Nieves,98959.6
829,5,Carla Pedroza,141434.3
830,5,Cristina Gerardo Segura,13628.86
831,5,Rocío Andrés Holguín Marroquín,20737.12
832,5,Norma Indira Esquibel Rosas,35202.44
833,5,Antonio Violeta Orozco,60627.84
834,5,Alejandro Asunción Vázquez Montero,89065.5
835,5,Eloisa Serrato,92703.59
836,5,Ing. Javier Montalvo,18406.83
837,5,Lic. Sofía Jurado,45297.37
838,5,Sr(a). Delia Contreras,56821.33
839,5,Mayte Jos Serna,136300.47
840,5,Rocío Salinas Véliz,76511.97
841,5,Ing. Luis Miguel Mojica,138867.77
842,5,Roberto Antonio Bravo,83674.91
843,5,Salma Ulloa Maestas,76718.3
844,5,Guillermina Josefina Rivera,140371.75
845,5,Alvaro Tello Montenegro,69003.8
846,5,Anabel Juárez Martínez,112639.11
847,5,Cristina Rufino Matías,14657.96
848,5,Dr. Delia Hidalgo,148953.53
849,5,Lic. Lucas Fajardo,121016.94
850,5,Ing. Cristal Páez,118868.76
851,5,Itzel Jimínez Cardona,102465.27
852,5,Rebeca Mata Nazario,13168.35
853,5,Perla Mercado,10690.61
854,5,José Emilio Mondragón,6676.42
855,5,Óscar Jos Barela Anguiano,29358.85
856,5,Mtro. Paola Nevárez,64629.33
857,5,Patricia Rojo,43144.73
858,5,Nancy Guillermo Escamilla Berríos,139905.57
859,5,Martín Solorzano,9116.33
860,5,Miriam Catalina Zedillo Gurule,10723.81
861,5,Estela Luisa Prado Santiago,87386.98
862,5,Olivia Regalado,5723.84
863,5,Esther Castillo,145877.86
864,5,Dulce Hernández,139118.22
865,5,Benjamín Maximiliano Calderón Olivárez,116724.49
866,5,Mtro. Concepción Serna,60246.99
867,5,María del Carmen Andrés Dávila Gracia,81111.75
868,5,Ana Luisa Alba Alva,49085.02
869,5,Guillermo Toledo,2359.21
870,5,Dr. Jaqueline Arce,77874.61
871,5,Gerardo Miguel Ángel Corral Benítez,56928.39
872,5,Jorge Nazario Esparza,12528.53
873,5,Clemente Margarita Mendoza Nava,53113.83
874,5,María Cristina Jaqueline Cano Valverde,60860.82
875,5,Elvira Germán Roldán,13152.6
876,5,Eugenia Ramón Elizondo Palomino,137095.85
877,5,Lourdes Nadia Acosta,96921.05
878,5,Lorena Dolores Galarza,130548.69
879,5,Sofía Ilse Malave,18756.45
880,5,Violeta Gabriela Escalante Zamora,119834.37
881,5,Dr. Diego Gamez,32779.01
882,5,Alma Cynthia Flores Briones,94752.74
883,5,Gerardo Romo,31099.46
884,5,Renato Pineda Ramírez,149875.82
885,5,Rosa Lozano,90153.39
886,5,Jaqueline Partida,126358.72
887,5,Mauricio Gastélum,87904.08
888,5,Jacobo Gregorio Bravo Pantoja,93107.0
889,5,Marco Antonio Frida Almonte,149710.43
890,5,Luis Raúl Tijerina,36806.79
891,5,Manuel Ramón Pantoja,136529.21
892,5,Gabriela Nadia Rendón,74606.47
893,5,Isabela Sessa Alonzo Alcántar,113909.46
894,5,Graciela León Verduzco,63121.5
895,5,Wilfrido Verdugo Laboy,51387.24
896,5,Gilberto Aurora Tello,122696.94
897,5,Noelia Riojas,17492.21
898,5,Minerva Mario Palomo Aranda,100574.03
899,5,Mtro. Carmen Guevara,82670.65
900,6,Alfredo Benito Patiño Sáenz,114726.51
901,6,Rebeca Inés Rodrígez,3550.15
902,6,Luisa Emilio Loya,52961.74
903,6,Dr. Cornelio Gracia,99055.66
904,6,Catalina Mena Mayorga,34345.74
905,6,Esteban Serrano,89221.88
906,6,Guadalupe Ochoa,68075.15
907,6,María Elena Berta Gaytán Gamez,17424.28
908,6,Dr. Cynthia Montalvo,135826.87
909,6,Mtro. Nicolás Jaimes,118905.33
910,6,Julio Gabino Muro,70278.0
911,6,Alicia Segovia Padilla,84751.95
912,6,Ing. Sandra Venegas,87371.77
913,6,Diego Dolores Garza,34381.51
914,6,Mtro. Serafín Correa,53397.01
915,6,Paola Ana Pérez Mora,63644.98
916,6,Eduardo Gómez,113068.41
917,6,Ing. Estela Velásquez,87635.21
918,6,Aurelio Lucero,3061.42
919,6,Karina Linares Paz,90730.72
920,6,Humberto Soria Olivas,139050.37
921,6,Armando Garrido Ceja,117507.07
922,6,Lic. José Carlos Delgadillo,145794.13
923,6,César Iglesias Lucero,65613.24
924,6,Mtro. Juan Bañuelos,118878.26
925,6,Gloria Mojica Matos,142212.29
926,6,Homero Berta Abreu Pizarro,141717.89
927,6,Andrea Anabel Maldonado Gallegos,4719.0
928,6,Adela Villarreal,149977.17
929,6,Teodoro Zacarías Sanches,4470.24
930,6,Nelly Mena Gallardo,96066.45
931,6,Lic. María Fajardo,24499.78
932,6,Raquel Mario Hernádez Ceballos,66633.47
933,6,Horacio Velasco,73822.86
934,6,Rosalia Ureña Luna,101850.2
935,6,Teresa Olivera Zamudio,47032.02
936,6,Jonás Gonzalo Acuña,103055.86
937,6,Benjamín Orozco Bermúdez,95280.84
938,6,Dulce María Carrión Casanova,57031.32
939,6,Luis Galarza Zaragoza,48401.44
940,6,Guillermo Garza Zaragoza,100381.6
941,6,Sr(a). Anabel Romero,75488.18
942,6,Gilberto Campos Hernandes,99481.28
943,6,Liliana Cornelio Aguayo Vigil,105211.81
944,6,Flavio Oswaldo Ávalos,59347.87
945,6,Mtro. Esteban Yáñez,16194.44
946,6,Claudia Miguel Quiñónez,146116.01
947,6,Claudia Galarza Quintana,71795.03
948,6,Salvador Saldaña,82119.78
949,6,Mtro. Jerónimo Burgos,10893.43
950,6,Juan Carlos Rivas Varela,64386.89
951,6,Cristobal Paulina Rodrígez,97220.61
952,6,Graciela Antonia Solís,96269.0
953,6,Camilo Luisa Gamboa,68457.64
954,6,Eva Esparza,107406.97
955,6,Gabriel Velasco,34478.2
956,6,Nicolás Blanca Salcido Quiñónez,35263.56
957,6,Dolores Isabela Quintero Velasco,21742.51
958,6,Jos Escobar Portillo,110300.95
959,6,Sofía Medrano Mireles,100655.49
960,6,Anabel Barela,98673.89
961,6,Ilse Romo Camarillo,4040.76
962,6,Rodolfo Garibay,11535.56
963,6,Alejandra Garay Lemus,142429.44
964,6,Nancy Véliz,99749.89
965,6,Magdalena Grijalva Lara,112698.5
966,6,Beatriz Salcido Verdugo,146583.96
967,6,Luisa Ayala,146569.9
968,6,Amanda Zacarías Rosario Montemayor,52306.87
969,6,Soledad Cavazos Quintero,81958.96
970,6,Inés Caraballo,71857.68
971,6,Emilia Omar Castro Chacón,22445.41
972,6,Jaqueline Sosa,118446.77
973,6,Aida Jacinto Carreón Dueñas,11382.6
974,6,Gerardo Quiñones,102836.41
975,6,Perla Palomo Lovato,7607.87
976,6,Guillermina Orellana,111680.07
977,6,Sr(a). Vanesa Córdova,75487.49
978,6,Mario Arenas,109301.01
979,6,Hugo Almonte Olivas,59192.55
980,6,Víctor Ortega,139712.18
981,6,Adalberto Barbara Bernal Marrero,59376.01
982,6,Anabel Portillo Cabán,51620.1
983,6,Abigail Gabriel Sisneros,31984.67
984,6,Mario Gaytán,67460.54
985,6,Dr. Elvira Cuellar,27760.47
986,6,Timoteo Guzmán Márquez,139575.93
987,6,Fernando Haro Batista,105469.02
988,6,Camila Quintanilla,66394.7
989,6,Octavio Rolando Montenegro Torres,143594.75
990,6,Mtro. Guillermina Abreu,63012.73
991,6,Germán Palomo Loera,118812.3
992,6,Sr(a). Eugenio Padilla,3830.64
993,6,Rocío Guillen,8474.54
994,6,Genaro Armando Centeno Mercado,142482.35
995,6,Mtro. Salma Salcido,36905.97
996,6,Liliana Segura Linares,128348.2
997,6,Marisol Nelly Gamez,134210.12
998,6,Lic. José Cervantes,86724.76
999,6,Jorge Luis Sonia Sanabria,62105.72
1000,6,Carolina Pablo Raya Porras,102270.65
1001,6,Lorena Amador Paz,49078.81
1002,6,Pilar Miguel Luevano Maldonado,105031.21
1003,6,Marcos Nieto,49941.09
1004,6,Emiliano Echeverría Chapa,124739.38
1005,6,Catalina Luis Miguel Lara,31639.29
1006,6,José Luis Dalia Armendáriz,134642.52
1007,6,Sonia Matos,88752.6
1008,6,Leonor Leal Sepúlveda,143907.96
1009,6,Gabino Vargas,94858.58
1010,6,Anabel Rubio Quiñones,31606.28
1011,6,Francisco Baeza,41213.96
1012,6,Ángel Perla Barraza Báez,145982.78
1013,6,Wilfrido Pascual Valdés Reséndez,113965.53
1014,6,Carmen Collazo,8791.2
1015,6,Rosario Ángel Aguilar,27282.4
1016,6,Vanesa Amador Posada,35421.51
1017,6,Marisela Perea Benavides,16711.57
1018,6,Daniel Flores Candelaria,16724.56
1019,6,Elisa Venegas Córdova,116634.84
1020,6,Rocío Sierra,132507.15
1021,6,Homero Aguilera Palomino,100124.65
1022,6,Fernando Calderón,6963.32
1023,6,Óscar Yáñez,68665.03
1024,6,Luis Manuel Úrsula Carranza,124416.23
1025,6,Hugo Delia Soliz Contreras,63933.47
1026,6,Isabela María Luisa Lemus Salcedo,83643.04
1027,6,Concepción Armando Montalvo,67061.52
1028,6,Asunción Castillo Melgar,133650.67
1029,6,Miriam Villagómez Alemán,50175.85
1030,6,Beatriz Noemí Valdivia Leiva,20828.21
1031,6,Gabriela José María Mayorga,97732.49
1032,6,Francisco Muro,42824.74
1033,6,Rebeca Uriel Gallegos Valle,113637.7
1034,6,Abraham Sanches Quiñónez,147829.39
1035,6,Dr. Genaro Montes,59984.09
1036,6,Aldo Arcelia Olivares,67661.89
1037,6,Gustavo Alejandro Amador,48801.68
1038,6,Silvano Abraham Barraza,121305.33
1039,6,Mtro. Gregorio Esparza,55753.51
1040,6,Porfirio Lugo Vázquez,45086.75
1041,6,Adela Barajas,33187.42
1042,6,Alonso Marisela Pelayo Santillán,87716.21
1043,6,Sr(a). Barbara Avilés,111830.45
1044,6,Lic. José Castañeda,129933.04
1045,6,Blanca Jaimes,47300.06
1046,6,Dulce Maestas,25119.52
1047,6,Juana Valle,53116.76
1048,6,Leonor Juan Ramón Munguía,85460.35
1049,6,Alejandro Luevano Alba,108367.07
1050,7,Rufino Mitzy Lomeli,106881.79
1051,7,Jos Elisa Tafoya Montalvo,106024.63
1052,7,Armando Martha Vallejo,112229.43
1053,7,Asunción Cornejo,21844.45
1054,7,Lucas Arteaga,143101.45
1055,7,Daniela Zoé Casas,80809.78
1056,7,Federico López,67583.22
1057,7,Irma Sauceda,11800.91
1058,7,Barbara Omar Ulibarri Garibay,125008.11
1059,7,Karina Jaime Arteaga Reyna,71906.48
1060,7,Javier Ignacio Aranda Morales,67314.07
1061,7,Vicente Gilberto Quiñónez Quintanilla,9315.79
1062,7,Sr(a). Mariana Cadena,123949.78
1063,7,Tania Montes Sanches,36064.45
1064,7,Emiliano Menchaca Hurtado,95743.54
1065,7,Rafaél Enríquez Merino,109035.37
1066,7,Mayte Paredes Girón,130172.86
1067,7,Abraham Arriaga,141449.47
1068,7,Silvia Alonzo Ferrer,139422.37
1069,7,Lic. Eduardo Soliz,36285.68
1070,7,Augusto Lucas Archuleta Roque,105003.46
1071,7,David Segovia Covarrubias,113894.4
1072,7,Eva Núñez Roldán,16545.67
1073,7,Luis Miguel Posada,41799.16
1074,7,Evelio Vallejo,40627.31
1075,7,Paola Ochoa Santiago,59063.43
1076,7,Mtro. Abigail Bustamante,14099.92
1077,7,Cornelio Barela Alcala,79059.2
1078,7,Lic. Marisol Batista,78261.78
1079,7,Lic. Luz Paredes,59710.36
1080,7,Modesto Burgos,58068.53
1081,7,Ing. Eloisa Quezada,15990.75
1082,7,Rodrigo Rael Granado,95820.46
1083,7,Clara Dulce Monroy Cavazos,20250.43
1084,7,Humberto Julio Madera Herrera,77141.31
1085,7,Mtro. Ignacio Hernádez,28147.85
1086,7,Pascual Ruelas,91320.65
1087,7,Guadalupe Niño Osorio,90645.47
1088,7,Aurora Úrsula Leal Arellano,5201.89
1089,7,Leonel Mena,100838.91
1090,7,Rolando Leonel Loya Crespo,72247.31
1091,7,Luis Miguel Uriel Caballero,41173.85
1092,7,Lic. Rosa Esparza,53150.72
1093,7,Lic. Carolina Córdova,25350.21
1094,7,Arcelia Frías Curiel,127917.39
1095,7,Lic. Cristal Valladares,83010.81
1096,7,Ignacio Rojas Toro,106781.78
1097,7,Mtro. Cristian Quintero,30724.58
1098,7,Socorro Rodríquez,9460.21
1099,7,Benjamín Francisco Javier Ybarra,140058.14
1100,7,Evelio Óscar Rascón García,88158.02
1101,7,Zacarías Luis Montes,56910.26
1102,7,Dulce Claudio Montenegro,38766.37
1103,7,Gloria Adame Uribe,76861.78
1104,7,Humberto Gregorio Ponce,76342.24
1105,7,Alejandro Luz Saiz,40815.34
1106,7,Karina Florencia Montoya Guzmán,100787.06
1107,7,Óscar Anel Huerta Escobar,84615.54
1108,7,Daniel José Manuél Robles,126777.09
1109,7,Carlota Raya,21571.13
1110,7,Luisa Ignacio Viera,87299.83
1111,7,Felipe Barela Mesa,50761.86
1112,7,Cristobal Inés Barreto Domínguez,68664.97
1113,7,Lic. Mario Aponte,59771.09
1114,7,Ing. Guadalupe Vélez,68643.21
1115,7,Jacinto Reina Altamirano Cordero,58396.23
1116,7,Cristian Anel Corona Guardado,147907.78
1117,7,Adán Feliciano Caldera,19852.22
1118,7,Genaro Rocío Garica Mateo,50702.69
1119,7,Guillermina Laura Rendón,58719.53
1120,7,Graciela Gustavo Santiago,137657.71
1121,7,Mónica Lomeli,72443.15
1122,7,Mariana Rolón Saldaña,148027.31
1123,7,Carolina Méndez,82059.77
1124,7,José Luis Karina Rendón Bustamante,27801.5
1125,7,Teodoro Escalante Villanueva,90524.04
1126,7,Hilda Sevilla Regalado,39819.09
1127,7,Martha Esquibel,146908.17
1128,7,Iván Teodoro Meraz Arriaga,61891.83
1129,7,Elias Ernesto Bueno,36057.67
1130,7,Norma Soto,50628.96
1131,7,Jorge Olmos,2132.75
1132,7,Andrés Oswaldo Osorio,133439.09
1133,7,Esther María Cristina Perea,29143.89
1134,7,José Luis Celia Valdez Valles,105813.81
1135,7,Ing. Abraham Rascón,38530.71
1136,7,Jonás Amador Manzanares,114765.06
1137,7,Ing. Mario Posada,34345.46
1138,7,Mtro. Jesús Montes,55805.0
1139,7,Verónica Vargas Bravo,15129.95
1140,7,Bernabé Menéndez,78831.94
1141,7,Blanca Nazario,14173.94
1142,7,Dr. Luis Manuel Gonzales,147598.28
1143,7,Augusto Benito Gamboa Lovato,57412.59
1144,7,Rolando Florencia Sánchez Jaimes,46435.49
1145,7,Armando Ramírez,30396.72
1146,7,Lic. Jaqueline Rincón,111720.51
1147,7,Patricia Orta Bernal,14306.44
1148,7,Sr(a). Inés Castro,126740.02
1149,7,Angélica Agustín Aguilera,145511.48
1150,7,Dr. Lilia Rolón,10809.99
1151,7,Reynaldo Meléndez,105399.02
1152,7,Horacio Valladares,143447.37
1153,7,Porfirio Ferrer Ojeda,62506.89
1154,7,Alfonso Marrero Moreno,82268.17
1155,7,Abel Burgos Sarabia,73590.28
1156,7,Jonás Quiroz,147187.45
1157,7,Hermelinda de la Garza Gamez,82456.08
1158,7,Dr. Francisco Javier Alonzo,125835.45
1159,7,Rosario Susana Durán Arguello,67220.68
1160,7,Martha José Emilio Madera Serrato,34499.48
1161,7,Mtro. Estela Trejo,68871.33
1162,7,María Cristina Yuridia Menéndez,48710.22
1163,7,Alejandro Zacarías Gurule Montero,137195.51
1164,7,Frida Perales,33469.99
1165,7,Leonardo Rafaél Castañeda,38954.71
1166,7,Marcela José Mares,68545.31
1167,7,Jorge Amelia Collazo García,48350.87
1168,7,Salma Sanches Quesada,11432.99
1169,7,Mitzy Marisol Santacruz Padrón,79567.74
1170,7,Dr. Ángel Martínez,66481.76
1171,7,Víctor Rodríguez Zepeda,23559.84
