vid;eid
1;308
1;745
1;560
1;91
1;982
1;316
1;694
1;915
1;944
1;392
1;108
1;920
1;614
1;932
1;983
1;525
1;448
1;266
1;580
1;184
1;923
1;321
1;90
1;653
1;646
1;280
1;600
1;452
1;118
1;4
1;722
1;597
1;183
1;69
1;272
1;374
1;227
1;847
1;88
1;427
1;505
1;410
1;914
1;458
1;968
1;802
1;329
1;754
1;173
1;738
1;757
1;705
1;95
1;937
1;276
1;422
1;536
1;542
1;246
1;461
1;120
1;216
1;460
1;114
1;771
1;992
1;989
1;826
1;75
1;2
1;350
1;557
1;610
1;588
1;31
1;17
1;572
1;260
1;737
1;864
1;153
1;335
1;744
1;855
1;807
1;721
1;897
1;319
1;378
1;86
1;996
1;137
1;305
1;80
1;71
1;351
1;37
1;352
1;931
1;587
1;383
1;787
1;261
1;777
1;395
1;768
1;16
1;929
1;741
1;791
1;365
1;140
1;121
1;569
1;711
1;277
1;948
1;323
1;670
1;638
1;115
1;193
1;872
1;205
1;892
1;751
1;198
1;984
1;845
1;796
1;925
1;574
1;810
1;247
1;50
1;337
1;52
1;924
1;848
1;463
1;784
1;838
1;635
1;811
1;102
1;578
1;439
1;634
1;999
1;269
1;593
1;677
1;502
1;720
1;364
1;660
1;306
1;644
1;851
1;935
1;859
1;336
1;237
1;865
1;822
1;781
1;142
1;450
1;375
1;402
1;908
1;995
1;801
1;453
1;103
1;211
1;601
1;489
1;555
1;743
1;765
1;827
1;693
1;566
1;953
1;773
1;233
1;303
1;959
1;354
1;575
1;229
1;726
1;106
1;30
1;564
1;230
1;425
1;128
1;508
1;806
1;210
1;602
1;554
1;200
1;275
1;599
1;703
1;493
1;922
1;235
1;182
1;815
1;302
1;397
1;149
1;546
1;113
1;866
1;909
1;690
1;64
1;748
1;516
1;681
1;191
1;417
1;921
1;404
1;470
1;820
1;379
1;841
1;485
1;678
1;952
1;541
1;942
1;839
1;284
1;619
1;951
1;512
1;70
1;552
1;682
1;384
1;585
1;407
1;725
1;562
1;878
1;194
1;579
1;912
1;82
1;228
1;715
1;28
1;700
1;717
1;687
1;380
1;888
1;657
1;250
1;829
1;219
1;551
1;248
1;972
1;40
1;701
1;606
1;104
1;858
1;582
1;941
1;663
1;511
1;816
1;396
1;974
1;958
1;594
1;363
1;985
1;918
1;171
1;739
1;622
1;862
1;728
1;584
1;268
1;283
1;339
1;24
1;94
1;886
1;665
1;1
1;313
1;477
1;753
1;47
1;89
1;421
1;570
1;532
1;558
1;125
1;798
1;520
1;221
1;630
1;6
1;603
1;62
1;975
1;249
1;604
1;910
1;349
1;150
1;832
1;539
1;881
1;160
1;370
1;413
1;77
1;201
1;5
1;355
1;393
1;894
1;446
1;332
1;926
1;151
1;654
1;805
1;322
1;58
1;723
1;885
1;296
1;740
1;96
1;61
1;543
1;259
1;618
1;790
1;238
1;803
1;887
1;60
1;649
1;836
1;590
1;607
1;79
1;494
1;22
1;373
1;479
1;907
1;643
1;344
1;144
1;179
1;669
1;530
1;197
1;154
1;401
1;465
1;112
1;474
1;902
1;291
1;550
1;692
1;519
1;583
1;812
1;39
1;136
1;680
1;315
1;165
1;844
1;877
1;287
1;814
1;719
1;526
1;288
1;436
1;447
1;46
1;766
1;213
1;414
1;927
1;411
1;155
1;867
1;138
1;880
1;55
1;640
1;484
1;419
1;779
1;656
1;32
1;513
1;367
2;204
2;467
2;939
2;795
2;346
2;666
2;611
2;904
2;764
2;225
2;424
2;850
2;38
2;628
2;776
2;955
2;244
2;119
2;488
2;81
2;445
2;271
2;9
2;752
2;468
2;755
2;12
2;146
2;497
2;304
2;92
2;761
2;749
2;267
2;770
2;281
2;42
2;916
2;181
2;23
2;172
2;466
2;342
2;661
2;591
2;965
2;437
2;990
2;843
2;403
2;876
2;66
2;209
2;662
2;25
2;279
2;621
2;234
2;243
2;169
2;896
2;451
2;943
2;659
2;900
2;457
2;641
2;252
2;35
2;730
2;311
2;348
2;105
2;340
2;691
2;487
2;295
2;226
2;358
2;639
2;633
2;775
2;328
2;388
2;110
2;834
2;273
2;430
2;356
2;353
2;986
2;783
2;731
2;496
2;189
2;255
2;746
2;830
2;763
2;531
2;945
2;147
2;464
2;98
2;56
2;148
2;713
2;478
2;963
2;399
2;671
2;107
2;109
2;34
2;285
2;122
2;561
2;860
2;702
2;290
2;241
2;891
2;817
2;111
2;934
2;592
2;331
2;469
2;258
2;360
2;782
2;868
2;444
2;73
2;428
2;524
2;708
2;454
2;405
2;978
2;769
2;72
2;398
2;97
2;736
2;432
2;192
2;632
2;389
2;449
2;760
2;668
2;87
2;515
2;533
2;949
2;359
2;455
2;637
2;780
2;852
2;967
2;242
2;265
2;341
2;49
2;190
2;133
2;813
2;706
2;145
2;568
2;733
2;825
2;689
2;615
2;957
2;54
2;567
2;808
2;735
2;842
2;127
2;675
2;710
2;443
2;895
2;53
2;481
2;0
2;282
2;152
2;317
2;809
2;366
2;320
2;391
2;998
2;132
2;218
2;214
2;651
2;345
2;785
2;756
2;486
2;987
2;498
2;636
2;41
2;521
2;67
2;854
2;901
2;36
2;117
2;299
2;971
2;501
2;544
2;819
2;59
2;882
2;188
2;101
2;620
2;617
2;29
2;195
2;573
2;709
2;21
2;208
2;327
2;831
2;514
2;400
2;440
2;674
2;504
2;612
2;889
2;538
2;500
2;347
2;559
2;727
2;471
2;361
2;933
2;476
2;420
2;232
2;758
2;130
2;409
2;491
2;298
2;433
2;126
2;818
2;78
2;473
2;913
2;310
2;523
2;849
2;988
2;251
2;167
2;527
2;861
2;65
2;43
2;318
2;330
2;175
2;85
2;970
2;697
2;357
2;991
2;236
2;93
2;418
2;786
2;540
2;658
2;962
2;595
2;856
2;45
2;163
2;217
2;11
2;143
2;772
2;307
2;870
2;884
2;139
2;518
2;135
2;262
2;627
2;919
2;412
2;472
2;545
2;928
2;483
2;734
2;685
2;596
2;123
2;387
2;718
2;762
2;534
2;821
2;724
2;178
2;797
2;964
2;624
2;833
2;631
2;789
2;732
2;406
2;158
2;598
2;893
2;51
2;863
2;434
2;890
2;994
2;377
2;961
2;571
2;431
2;385
2;759
2;950
2;202
2;742
2;750
2;199
2;141
2;19
2;99
2;609
2;490
2;548
2;792
2;871
2;911
2;667
2;506
2;823
2;371
2;27
2;794
2;883
2;804
2;3
2;475
2;499
2;68
2;162
2;168
2;906
2;333
2;161
2;177
2;44
2;976
2;707
2;482
2;898
2;712
2;256
2;57
2;10
2;840
2;84
2;616
2;382
2;157
2;415
2;203
2;134
2;48
2;917
2;325
2;846
2;940
2;936
2;263
2;684
2;20
2;100
2;778
2;793
2;626
2;956
2;253
2;438
2;576
2;495
2;33
2;547
2;688
2;714
2;565
2;824
2;324
2;980
2;278
2;174
2;973
2;18
2;695
2;416
2;116
2;381
2;257
2;376
2;326
2;222
2;966
2;993
2;435
2;14
2;747
2;74
2;699
2;828
2;673
2;312
2;704
2;716
2;13
2;274
2;874
2;837
2;390
2;408
2;185
2;586
2;605
2;26
2;625
2;969
2;180
2;629
2;938
2;492
2;537
2;875
2;686
2;676
2;623
2;63
2;480
2;947
2;240
2;503
2;672
2;294
2;170
2;186
2;645
2;535
2;648
2;301
2;334
2;343
2;853
2;239
2;664
2;509
2;589
2;159
2;946
2;930
2;223
2;8
2;903
2;899
2;510
2;7
2;264
2;459
2;613
2;442
2;231
2;124
2;788
2;131
2;981
2;647
2;581
2;76
2;369
2;166
2;683
2;563
2;270
2;642
2;254
2;224
2;522
2;529
2;462
2;879
2;905
2;767
2;129
2;873
2;679
2;857
2;83
2;426
2;979
2;293
2;507
2;215
2;954
2;698
2;774
2;577
2;156
2;297
2;368
2;441
2;456
2;196
2;309
2;655
2;292
2;549
2;372
2;314
2;696
2;308
2;729
2;745
2;560
2;91
2;982
2;316
2;694
2;915
2;944
2;392
2;108
2;920
2;799
2;614
2;932
2;983
2;525
2;448
2;266
2;580
2;184
2;923
2;321
2;90
2;653
2;646
2;280
2;176
2;600
2;452
2;118
2;4
2;722
2;597
2;183
2;69
2;272
2;374
2;227
2;847
2;427
2;505
2;410
2;914
2;458
2;968
2;802
2;329
2;754
2;173
2;738
2;757
2;212
2;705
2;95
2;937
2;276
2;422
2;536
2;542
2;246
2;461
2;120
2;216
2;460
2;114
2;771
2;164
2;362
2;289
2;992
2;826
2;75
2;2
2;350
2;557
2;610
2;588
2;31
2;17
2;572
2;260
2;737
2;864
2;153
2;335
2;744
2;855
2;807
2;721
2;897
2;319
2;378
2;86
2;996
2;137
2;305
2;80
2;71
2;351
2;37
2;960
2;352
2;931
2;587
2;383
2;787
2;261
2;777
2;395
2;768
2;16
2;929
2;741
2;791
2;365
2;140
2;121
2;569
2;711
2;277
2;948
2;206
2;670
2;638
2;115
2;193
2;872
2;205
2;892
2;652
2;751
2;198
2;984
2;796
2;925
2;574
2;810
2;247
2;50
2;337
2;52
2;924
2;848
2;463
2;869
2;784
2;838
2;835
2;635
2;811
2;102
2;578
2;439
2;634
2;999
2;269
2;593
2;677
2;502
2;720
2;364
2;660
2;306
2;644
2;851
2;935
2;859
2;336
2;237
2;865
2;822
2;781
2;142
2;450
2;375
2;402
2;908
2;995
2;801
2;453
2;103
2;211
2;601
2;489
2;555
2;743
2;765
2;827
2;693
2;566
2;953
2;773
2;233
2;303
2;300
2;959
2;354
2;575
2;229
2;726
2;106
2;30
2;564
2;230
2;425
2;128
2;508
2;806
2;210
2;602
2;200
2;275
2;599
2;703
2;922
2;235
2;182
2;815
2;302
2;397
2;149
2;546
2;866
2;909
2;690
2;64
2;748
2;516
2;800
2;681
2;191
2;417
2;921
2;404
2;470
2;820
2;379
2;841
2;485
2;678
2;952
2;650
2;541
2;942
2;839
2;284
2;619
2;951
2;512
2;70
2;552
2;682
2;384
2;585
2;407
2;725
2;562
2;878
2;194
2;579
2;82
2;228
2;715
2;28
2;700
2;717
2;687
2;380
2;888
2;657
2;250
2;219
2;551
2;248
2;972
2;40
2;701
2;606
2;104
2;858
2;582
2;941
2;663
2;511
2;816
2;396
2;974
2;958
2;594
2;363
2;985
2;918
2;171
2;739
2;622
2;862
2;728
2;584
2;268
2;429
2;339
2;24
2;94
2;886
2;665
2;313
2;477
2;753
2;47
2;89
2;421
2;570
2;532
2;558
2;15
2;125
2;798
2;520
2;221
2;630
2;6
2;603
2;62
2;975
2;249
2;604
2;910
2;349
2;423
2;832
2;539
2;881
2;160
2;370
2;413
2;77
2;201
2;5
2;355
2;894
2;446
2;332
2;926
2;151
2;654
2;805
2;322
2;58
2;723
2;885
2;296
2;740
2;96
2;61
2;543
2;259
2;618
2;790
2;238
2;60
2;649
2;836
2;590
2;607
2;79
2;494
2;22
2;373
2;479
2;907
2;643
2;179
2;669
2;530
2;197
2;154
2;401
2;465
2;112
2;474
2;902
2;291
2;550
2;692
2;519
2;583
2;812
2;39
2;136
2;680
2;315
2;220
2;165
2;844
2;877
2;977
2;287
2;814
2;719
2;526
2;288
2;436
2;447
2;46
2;766
2;213
2;414
2;927
2;411
2;155
2;556
2;867
2;138
2;880
2;55
2;640
2;484
2;419
2;779
2;656
2;32
2;513
2;367
3;204
3;467
3;795
3;346
3;666
3;611
3;904
3;225
3;424
3;850
3;38
3;628
3;776
3;955
3;244
3;119
3;488
3;81
3;445
3;271
3;9
3;752
3;468
3;755
3;12
3;386
3;146
3;497
3;304
3;92
3;761
3;749
3;267
3;770
3;281
3;42
3;916
3;181
3;23
3;172
3;466
3;342
3;591
3;965
3;437
3;990
3;843
3;403
3;876
3;66
3;209
3;528
3;662
3;25
3;279
3;621
3;234
3;243
3;169
3;896
3;207
3;943
3;659
3;900
3;457
3;641
3;252
3;35
3;311
3;348
3;105
3;340
3;691
3;487
3;295
3;226
3;358
3;639
3;633
3;775
3;328
3;388
3;110
3;834
3;273
3;430
3;356
3;353
3;986
3;783
3;731
3;496
3;189
3;255
3;746
3;830
3;763
3;531
3;945
3;147
3;464
3;56
3;148
3;713
3;478
3;963
3;399
3;671
3;107
3;109
3;34
3;285
3;122
3;561
3;860
3;702
3;290
3;241
3;891
3;817
3;111
3;934
3;592
3;331
3;469
3;258
3;360
3;782
3;868
3;444
3;73
3;428
3;524
3;708
3;454
3;405
3;978
3;769
3;72
3;398
3;97
3;736
3;432
3;192
3;632
3;389
3;449
3;760
3;668
3;87
3;515
3;533
3;949
3;359
3;455
3;637
3;780
3;852
3;967
3;242
3;265
3;49
3;190
3;133
3;813
3;706
3;145
3;568
3;733
3;825
3;689
3;615
3;957
3;567
3;808
3;735
3;842
3;127
3;675
3;710
3;443
3;895
3;53
3;481
3;0
3;282
3;152
3;317
3;809
3;366
3;320
3;391
3;998
3;132
3;218
3;214
3;651
3;345
3;756
3;486
3;987
3;498
3;636
3;997
3;41
3;67
3;854
3;901
3;36
3;117
3;299
3;971
3;501
3;544
3;819
3;59
3;882
3;188
3;101
3;620
3;617
3;29
3;195
3;573
3;709
3;21
3;208
3;327
3;831
3;514
3;400
3;440
3;674
3;612
3;889
3;538
3;500
3;347
3;559
3;727
3;471
3;361
3;933
3;476
3;420
3;245
3;232
3;758
3;130
3;409
3;298
3;433
3;126
3;818
3;78
3;473
3;913
3;310
3;523
3;849
3;988
3;251
3;167
3;527
3;861
3;65
3;43
3;318
3;330
3;175
3;85
3;970
3;697
3;357
3;991
3;236
3;93
3;418
3;786
3;540
3;658
3;962
3;595
3;45
3;11
3;143
3;772
3;307
3;870
3;884
3;139
3;518
3;135
3;262
3;627
3;919
3;412
3;472
3;545
3;928
3;483
3;734
3;685
3;596
3;123
3;387
3;718
3;762
3;534
3;821
3;724
3;178
3;797
3;964
3;338
3;833
3;631
3;789
3;732
3;406
3;158
3;598
3;893
3;51
3;434
3;377
3;961
3;571
3;431
3;385
3;759
3;950
3;202
3;742
3;750
3;199
3;141
3;19
3;99
3;609
3;490
3;548
3;286
3;792
3;871
3;667
3;506
3;823
3;371
3;27
3;794
3;883
3;804
3;3
3;475
3;499
3;68
3;162
3;168
3;906
3;333
3;161
3;177
3;44
3;976
3;707
3;482
3;898
3;712
3;256
3;187
3;57
3;608
3;10
3;840
3;394
3;84
3;382
3;157
3;415
3;517
3;203
3;134
3;48
3;917
3;325
3;846
3;940
3;936
3;263
3;684
3;20
3;100
3;778
3;793
3;626
3;253
3;438
3;576
3;495
3;33
3;547
3;688
3;714
3;565
3;824
3;324
3;980
3;278
3;174
3;18
3;553
3;695
3;416
3;116
3;381
3;257
3;376
3;326
3;222
3;966
3;993
3;435
3;14
3;74
3;699
3;828
3;673
3;312
3;704
3;716
3;13
3;274
3;874
3;408
3;185
3;586
3;605
3;26
3;625
3;969
3;180
3;938
3;492
3;537
3;875
3;686
3;676
3;623
3;63
3;480
3;947
3;240
3;503
3;672
3;294
3;170
3;186
3;645
3;535
3;648
3;301
3;343
3;853
3;239
3;664
3;509
3;589
3;159
3;946
3;930
3;223
3;8
3;903
3;899
3;510
3;7
3;264
3;459
3;613
3;442
3;231
3;124
3;788
3;131
3;981
3;647
3;581
3;76
3;369
3;166
3;563
3;642
3;254
3;224
3;522
3;529
3;462
3;879
3;905
3;767
3;129
3;679
3;857
3;83
3;426
3;979
3;293
3;507
3;215
3;954
3;698
3;774
3;577
3;156
3;297
3;368
3;441
3;456
3;309
3;655
3;292
3;549
3;372
3;314
3;696
3;308
3;729
3;745
3;560
3;91
3;982
3;316
3;694
3;915
3;944
3;392
3;108
3;920
3;799
3;614
3;932
3;983
3;525
3;448
3;266
3;580
3;184
3;923
3;321
3;90
3;653
3;646
3;280
3;176
3;600
3;452
3;118
3;4
3;722
3;597
3;183
3;69
3;272
3;227
3;847
3;88
3;427
3;505
3;410
3;914
3;458
3;968
3;802
3;754
3;173
3;738
3;757
3;212
3;705
3;95
3;937
3;276
3;422
3;536
3;542
3;246
3;461
3;120
3;216
3;460
3;114
3;771
3;164
3;362
3;289
3;992
3;989
3;826
3;75
3;2
3;350
3;557
3;610
3;588
3;31
3;17
3;572
3;260
3;864
3;153
3;335
3;744
3;855
3;807
3;721
3;897
3;319
3;378
3;86
3;996
3;137
3;305
3;80
3;71
3;351
3;37
3;960
3;931
3;587
3;383
3;787
3;261
3;777
3;395
3;768
3;16
3;929
3;741
3;791
3;365
3;140
3;121
3;569
3;711
3;277
3;948
3;206
3;323
3;638
3;115
3;193
3;872
3;205
3;652
3;198
3;984
3;845
3;796
3;925
3;574
3;810
3;247
3;50
3;337
3;52
3;924
3;848
3;463
3;869
3;784
3;838
3;835
3;635
3;811
3;102
3;578
3;439
3;634
3;999
3;269
3;593
3;677
3;502
3;720
3;364
3;660
3;306
3;644
3;851
3;935
3;859
3;336
3;237
3;865
3;822
3;781
3;142
3;450
3;375
3;402
3;908
3;995
3;801
3;453
3;103
3;211
3;601
3;555
3;743
3;765
3;827
3;693
3;566
3;953
3;773
3;233
3;303
3;300
3;959
3;354
3;575
3;229
3;726
3;106
3;30
3;564
3;230
3;425
3;128
3;508
3;806
3;210
3;602
3;554
3;200
3;275
3;599
3;703
3;493
3;922
3;235
3;182
3;815
3;302
3;397
3;149
3;546
3;113
3;866
3;909
3;690
3;64
3;748
3;516
3;800
3;681
3;191
3;417
3;921
3;404
3;470
3;820
3;379
3;841
3;678
3;952
3;650
3;541
3;942
3;839
3;284
3;619
3;951
3;512
3;70
3;552
3;682
3;384
3;585
3;407
3;725
3;562
3;878
3;194
3;579
3;912
3;82
3;228
3;28
3;700
3;717
3;687
3;380
3;888
3;657
3;250
3;829
3;219
3;551
3;248
3;972
3;40
3;701
3;606
3;104
3;858
3;582
3;941
3;663
3;511
3;816
3;396
3;974
3;958
3;594
3;363
3;985
3;918
3;171
3;739
3;622
3;862
3;728
3;584
3;268
3;429
3;283
3;339
3;24
3;94
3;886
3;665
3;1
3;313
3;477
3;753
3;47
3;89
3;421
3;570
3;532
3;558
3;15
3;125
3;798
3;520
3;221
3;630
3;6
3;603
3;62
3;975
3;249
3;604
3;910
3;349
3;423
3;150
3;832
3;881
3;160
3;370
3;413
3;77
3;201
3;5
3;355
3;393
3;894
3;446
3;332
3;926
3;151
3;654
3;805
3;322
3;58
3;723
3;885
3;296
3;740
3;96
3;61
3;543
3;259
3;618
3;790
3;238
3;803
3;887
3;60
3;649
3;836
3;607
3;79
3;494
3;22
3;373
3;479
3;907
3;344
3;144
3;669
3;530
3;197
3;154
3;465
3;112
3;474
3;902
3;291
3;550
3;692
3;519
3;583
3;812
3;39
3;136
3;680
3;315
3;220
3;165
3;844
3;877
3;977
3;287
3;814
3;719
3;526
3;288
3;436
3;447
3;46
3;766
3;213
3;414
3;927
3;411
3;155
3;556
3;867
3;138
3;880
3;55
3;484
3;419
3;779
3;656
3;32
3;513
3;367
4;204
4;467
4;939
4;795
4;346
4;666
4;611
4;904
4;764
4;225
4;850
4;38
4;628
4;776
4;955
4;244
4;119
4;488
4;81
4;445
4;271
4;9
4;752
4;468
4;755
4;12
4;386
4;146
4;497
4;304
4;92
4;761
4;749
4;267
4;770
4;281
4;916
4;181
4;23
4;172
4;466
4;342
4;661
4;591
4;965
4;437
4;990
4;843
4;403
4;876
4;66
4;209
4;662
4;25
4;621
4;234
4;243
4;169
4;896
4;451
4;207
4;943
4;659
4;900
4;457
4;252
4;35
4;730
4;311
4;348
4;105
4;340
4;691
4;487
4;295
4;226
4;358
4;639
4;775
4;328
4;388
4;110
4;834
4;273
4;430
4;356
4;353
4;986
4;783
4;731
4;496
4;189
4;255
4;746
4;830
4;763
4;531
4;945
4;147
4;464
4;98
4;148
4;713
4;478
4;963
4;671
4;107
4;109
4;34
4;285
4;122
4;860
4;702
4;290
4;241
4;891
4;817
4;111
4;934
4;592
4;331
4;469
4;258
4;782
4;868
4;444
4;73
4;428
4;524
4;708
4;454
4;405
4;978
4;769
4;398
4;97
4;736
4;432
4;192
4;632
4;389
4;449
4;760
4;668
4;87
4;515
4;533
4;949
4;359
4;637
4;780
4;852
4;967
4;265
4;341
4;49
4;190
4;133
4;813
4;706
4;145
4;568
4;733
4;825
4;689
4;615
4;957
4;54
4;567
4;808
4;735
4;842
4;127
4;675
4;710
4;443
4;895
4;53
4;481
4;282
4;152
4;317
4;809
4;366
4;320
4;391
4;998
4;132
4;218
4;214
4;651
4;345
4;785
4;756
4;486
4;987
4;498
4;636
4;997
4;41
4;521
4;67
4;854
4;901
4;36
4;117
4;299
4;971
4;501
4;544
4;819
4;59
4;882
4;188
4;620
4;617
4;29
4;195
4;573
4;709
4;21
4;208
4;327
4;831
4;514
4;400
4;440
4;674
4;504
4;612
4;889
4;538
4;500
4;347
4;727
4;471
4;361
4;933
4;476
4;420
4;245
4;232
4;758
4;130
4;409
4;491
4;298
4;433
4;126
4;818
4;78
4;473
4;913
4;310
4;523
4;849
4;988
4;251
4;167
4;527
4;861
4;65
4;43
4;330
4;175
4;85
4;970
4;697
4;357
4;991
4;236
4;93
4;418
4;786
4;540
4;658
4;962
4;595
4;856
4;45
4;163
4;217
4;11
4;143
4;772
4;307
4;870
4;884
4;139
4;518
4;135
4;262
4;627
4;919
4;412
4;472
4;545
4;928
4;483
4;734
4;685
4;123
4;387
4;718
4;762
4;821
4;724
4;178
4;797
4;964
4;624
4;338
4;833
4;631
4;789
4;406
4;158
4;598
4;893
4;51
4;863
4;434
4;890
4;994
4;377
4;961
4;571
4;431
4;385
4;759
4;950
4;202
4;750
4;199
4;141
4;19
4;99
4;609
4;490
4;548
4;286
4;792
4;871
4;911
4;667
4;506
4;823
4;371
4;27
4;794
4;883
4;804
4;3
4;475
4;499
4;68
4;162
4;168
4;906
4;333
4;161
4;177
4;44
4;976
4;707
4;482
4;898
4;712
4;187
4;57
4;608
4;10
4;840
4;394
4;84
4;616
4;382
4;157
4;415
4;517
4;203
4;134
4;48
4;917
4;325
4;846
4;940
4;936
4;263
4;684
4;20
4;100
4;778
4;793
4;626
4;956
4;253
4;438
4;576
4;495
4;33
4;547
4;688
4;714
4;565
4;824
4;324
4;980
4;278
4;174
4;973
4;18
4;553
4;695
4;416
4;116
4;381
4;257
4;376
4;326
4;222
4;966
4;993
4;435
4;14
4;747
4;74
4;699
4;828
4;673
4;312
4;704
4;716
4;13
4;274
4;874
4;837
4;390
4;408
4;185
4;586
4;605
4;625
4;969
4;180
4;629
4;938
4;492
4;537
4;875
4;686
4;676
4;623
4;63
4;480
